date,dish,url,servings,recipe
2020-02-20,Pizzabroodjes,https://www.ah.nl/allerhande/recept/R-R1192726/pizzabroodjes,4 personen,"Verwarm de oven voor op 200 °C. Rol het pizzadeeg uit en bestrijk het deeg met de tomatensaus, laat 2 cm van de rand vrij.  Bestrooi het deeg met de geraspte kaas en oregano. Leg de plakjes salami erop. Leg de aspergetips parallel met de lange kant van het deeg, zodat je het deeg straks makkelijk kunt oprollen. Leg het deeg met de lange kant naar je toe en rol het op, zodat je een lange rol krijgt. Snijd de rol in 8 gelijke stukken.   Leg 1 opgerold stuk met de snijkant naar boven in het midden van de springvorm. Leg de rest van de stukken er op dezelfde manier losjes omheen. Bak de broodjes in ca. 20 min. goudbruin en gaar. Serveer warm of koud."
2020-02-21,Mas Huni,https://www.ah.nl/allerhande/recept/R-R1189185/mas-huni,4 personen,"Laat de tonijn uitlekken en doe in een ruime kom. Snipper de ui zo fijn mogelijk. Halveer de peper in de lengte, verwijder de zaadlijsten en snijd het vruchtvlees fijn. Voeg toe aan de tonijn. Rasp de schil van de limoen boven de kom met de tonijn en pers de vrucht uit. Voeg het sap toe aan de tonijn. Voeg de kokos toe en meng met een vork de ingrediënten door elkaar totdat je een tonijnsalade met een fijne structuur hebt.  Haal de blaadjes van het kropje sla los en was en droog ze. Rooster de pitabroodjes in de broodrooster. Snijd ze open als een envelopje en vul ze met de sla en de tonijnsalade. "
2020-02-24,Supersnel spicy bonensoepje met guacamole,https://www.ah.nl/allerhande/recept/R-R1191726/supersnel-spicy-bonensoepje-met-guacamole,2 personen,"Breng de kidneybonen met de tomaatjes, chipotle peper, water en de vegastukjes aan de kook.  Laat op laag vuur 5 min. zachtjes koken.  Verwarm de wraps volgens de aanwijzingen op de verpakking.  Snijd ze in punten. Verdeel de soep over de kommen, schep er een lepel guacamole in en serveer met de tortilla’s."
2020-02-25,Bagel met kip-samba & salade,https://www.ah.nl/allerhande/recept/R-R1192243/bagel-met-kip-samba-en-salade,4 personen,"Verwarm de oven voor op 175 °C. Halveer de halve komkommer in de lengte en snijd in dunne plakken. Snijd de bosui in ringetjes en meng met de komkommer, spitskool en azijn. Breng op smaak met peper Bak ondertussen de bagels af volgens de aanwijzingen op de verpakking. Snijd de bagels overlangs doormidden en besmeer de onderste helft van de bagel met de kip-samba. Verdeel de spitskool-komkommersalade erover. Dek af met de bovenkant van de bagel en serveer direct."
2020-02-26,Appelringpannenkoeken,https://www.ah.nl/allerhande/recept/R-R1192882/appelringpannenkoeken,12 porties,"Maak het beslag volgens de aanwijzingen op de verpakking. Verwijder met de appelboor het klokhuis uit de appels. Snijd de appels in ringen van 1 cm dik, zodat je 12 ringen overhoudt. Verhit een klontje boter in een grote koekenpan. Prik telkens met een vork in een appelring, dip deze helemaal in het beslag en draai een beetje rond, zodat er overal een gelijke laag zit en leg vervolgens in de pan. Bak ca. 6 min. op middelhoog vuur. Keer halverwege. Prik met de achterkant van je pollepel een gat in de appelringen. Herhaal tot de appelringen op zijn."
2020-02-27,Tosti airfryer,https://www.ah.nl/allerhande/recept/R-R1193157/tosti-airfryer,2 personen,"Verwarm de airfryer voor op 180 °C. Beleg een sneetje brood achtereenvolgens met een plak kaas, plak ham en nog een plak kaas. Dek af met een sneetje brood. Maak zo nog een tosti. Besmeer de buitenkant van de tosti met de helft van de boter. Bak 1 tosti in 5 min. goudbruin in de airfryer. Keer halverwege. Bak zo nog een tosti."
2020-02-28,"Pistolet met filetreepjes, rauwkost en satésaus",https://www.ah.nl/allerhande/recept/R-R1194110/pistolet-met-filetreepjes-rauwkost-en-satesaus,4 personen,"Bestrooi de filetlapjes met peper en zout. Verhit de grillpan zonder olie of boter en gril de filetlapjes in 3 min. gaar. Keer halverwege. Neem uit de pan, snijd in reepjes en schep om met de ketjap. Verwarm ondertussen de satésaus volgens de aanwijzingen op de verpakking. Snijd de pistolets open. Verdeel de botersla, rauwkost, filetreepjes en satésaus erover. Bestrooi met de gebakken uitjes en serveer direct."
2020-03-02,"Luxe bagel met roomkaas, biefstuk en paddenstoelen",https://www.ah.nl/allerhande/recept/R-R1194394/luxe-bagel-met-roomkaas-biefstuk-en-paddenstoelen,4 personen,"Laat de biefstukken op kamertemperatuur komen. Bereid de bagels in de oven volgens de aanwijzingen op de verpakking. Snijd de grote paddenstoelen in stukken en snijd de kruiden uit de verpakking fijn. Bestrooi de biefstukken rondom met peper en zout. Verhit de boter en olie in een koekenpan en bak de biefstukken in 5 min. op hoog vuur medium rare. Keer halverwege. Neem uit de pan en laat 5 min. op een bord onder aluminiumfolie rusten. Bak de paddenstoelen en kruiden met peper en eventueel zout 5 min. op hoog vuur in het achtergebleven bakvet. Schep regelmatig om. Snijd ondertussen de radijsjes in plakjes. Snijd de bagels open en bestrijk de snijkanten met de roomkaas. Snijd de biefstukken in dunne plakjes. Beleg de onderste helften achtereenvolgens met de sla, radijs, paddenstoelen en biefstuk. Dek af met de bovenste helften en serveer."
2020-03-03,Roerei met Parmezaan en paddenstoelen ,https://www.ah.nl/allerhande/recept/R-R1194514/roerei-met-parmezaan-en-paddenstoelen,4 personen,"Verwarm de oven voor op 220 °C. Bak de ciabattina’s volgens de aanwijzingen op de verpakking en snijd ze open. Snijd de kruiden uit de paddenstoelenmix fijn. Snijd de knoflook fijn en de salade-uitjes in ringetjes. Boen de citroen schoon en rasp de gele schil. Klop de eieren los met de melk, het citroenrasp, peper en eventueel zout. Verhit de helft van de boter in een koekenpan en bak de paddenstoelen, kruiden, knoflook, peper en zout 5 min. op (middel)hoog vuur. Schep af en toe om. Voeg de salade-ui toe en bak 1 min. mee. Verhit de rest van de boter op laag vuur in een koekenpan, voeg het eimengsel toe en roer rustig met een houten lepel tot het ei net gestold is. Roer de kaas erdoor. Beleg de onderste helft van het brood met het ei en de paddenstoelen, dek af met de bovenste helft."
2020-03-04,Broodje carpaccio,https://www.ah.nl/allerhande/recept/R-R1195300/broodje-carpaccio,2 personen," Verwarm de oven voor op 220 °C. Bak de ciabattina’s volgens de aanwijzingen op de verpakking. Meng de rucola met de dressing uit de verpakking van de carpaccio. Meng de pesto met de mayonaise en een ½ el kappertjesvocht (per 2 personen).   Halveer de gedroogde tomaatjes. Snijd de ciabattina's open en besmeer beide zijden met de helft van de pestomayonaise. Verdeel achtereenvolgens de carpaccio, rucola, kappertjes, zongedroogde tomaten, pijnboompitten en kaas uit de carpaccioverpakking erover.   Besprenkel met de rest van de pestomayonaise, breng op smaak met peper en eventueel zout en serveer. "
2020-03-05,Rainbow quinoasalade met gegrilde kalkoen en amandelen van Dafne Schippers,https://www.ah.nl/allerhande/recept/R-R1189221/rainbow-quinoasalade-met-gegrilde-kalkoen-en-amandelen-van-dafne-schippers,1 persoon,"Bereid de quinoa volgens de aanwijzingen op de verpakking. Laat afkoelen tot lauwwarm. Leg ondertussen de kalkoen tussen vershoudfolie en sla plat met de deegroller of een zwaar mes. Verhit de grillpan. Smeer de kalkoen in met de olie en gril gaar en met mooie strepen in ongeveer 8 min. Keer regelmatig. Check of het vlees gaar is en snijd in plakken. Meng de quinoa met de wortel, rodekool en de sojabonen. Meng alle ingrediënten voor de dressing door elkaar en verdeel deze over de salade. Leg de kalkoenfilet op de salade en bestrooi met de amandelen, groentekiemen en sesamzaadjes."
2020-03-06,Sushiwafels,https://www.ah.nl/allerhande/recept/R-R1189419/sushiwafels,4 personen,"Kook de rijst volgens de aanwijzingen op de verpakking. Giet af, doe in een grote schaal en laat afkoelen. Snijd ondertussen de nori snacks fijn en rooster het sesamzaad. Voeg toe aan de sushirijst.  Het wafelijzer gebruik je alleen als pers. Bekleed de binnenkant met vershoudfolie en maak wat vochtig met water.  Leg voor elke wafel ¼ el sushirijst in het wafelijzer en druk plat door het ijzer te sluiten. Doe het wafelijzer weer open, haal de wafels eruit (dit gaat makkelijk omdat de rijst kleverig is) en leg op een bord. Serveer met de toppings in schaaltjes apart zodat iedereen zijn eigen wafel kan beleggen. Serveer met sojasaus."
2020-03-09,Speltbol met Brabantse boterhamworst & gekaramelliseerde ui,https://www.ah.nl/allerhande/recept/R-R1189563/speltbol-met-brabantse-boterhamworst-en-gekaramelliseerde-ui,4 personen,"Snijd de ui in ringen. Verhit de boter in een pan en fruit de ui 10 min. op laag vuur. Voeg de suiker en azijn toe en breng op smaak met peper en eventueel zout. Laat nog 10 min. op laag vuur zachtjes stoven. Laat de uien afkoelen. Meng ondertussen de mayonaise met de mierikswortel en breng op smaak met peper en eventueel zout. Snijd de speltbollen overlangs doormidden en besmeer de onderste helften met de mierikswortelmayonaise. Verdeel achtereenvolgens de veldsla, worst en gekaramelliseerde ui erover. Leg de bovenste helften erop en serveer direct."
2020-03-10,"Mortadella-sandwich met zuivelspread, kropsla en tomaat ",https://www.ah.nl/allerhande/recept/R-R1190195/mortadella-sandwich-met-zuivelspread-kropsla-en-tomaat,4 personen,"Snijd de ui in flinterdunne ringen. Doe in een kom en voeg de azijn toe. Zorg dat de ui onderstaat. Laat staan tot gebruik. Snijd de tomaat in plakken. Haal de blaadjes van de kropsla. Snijd het brood twee keer overlangs doormidden, zodat je 3 gelijke lagen krijgt.  Besmeer de bovenkanten van de lagen met de pestospread en de onderkanten met de zuivelspread. Beleg de onderste laag brood met de blaadjes sla en de helft van de mortadella. Bedek met de middelste laag brood.  Laat de uien uitlekken. Beleg de middelste laag brood met de rest van de mortadella, de tomaten en uien. Bedek met de bovenste laag brood. Snijd de sandwich in 4 punten. "
2020-03-11,Open volkorensandwich oude geitenkaas,https://www.ah.nl/allerhande/recept/R-R1190202/open-volkorensandwich-oude-geitenkaas,4 personen,Beleg de sneetjes brood met de geitenkaas. Verdeel er de appelstroop over.  Snijd de bosui in ringetjes (ook het groen) en strooi over de sandwiches.
2020-03-12,Ciabatta met Grana Padano en abrikozenspread,https://www.ah.nl/allerhande/recept/R-R1192704/ciabatta-met-grana-padano-en-abrikozenspread,4 personen,Snijd de rode ui in flinterdunne halve ringen. Halveer de ciabatta in de lengte. Bestrijk de helften elk met 2 el fruitspread. Verdeel eerst de rucola en daarna de rode ui over de onderste helft van het brood. Snijd de mozzarella in zo dun mogelijke plakjes en leg op de ui. Schaaf er met een kaasschaaf plakjes Grana Padano over. Leg de bovenste helft van het brood erop en snijd het brood in 4 gelijke stukken (per 4 personen).
2020-03-13,Wentelteefjes van Twents krentenwegge met nazomerfruit,https://www.ah.nl/allerhande/recept/R-R1192847/wentelteefjes-van-twents-krentenwegge-met-nazomerfruit,4 personen,"Breek de eieren boven een ruime kom en voeg de melk en kaneel toe. Klop met een garde of een vork door elkaar. Snijd de sneetjes krentenwegge doormidden. Week 4 van de halve sneetjes in het eimengsel. Verhit de helft van de boter in een koekenpan met antiaanbaklaag. Bak de in ei geweekte stukjes krentenwegge 2 min. op middelhoog vuur. Bestrooi de bovenkant van de sneetjes in de pan met een ½ el rietsuiker. Keer de wentelteefjes om en bestrooi de gebakken kant met een ½ el rietsuiker (per 4 personen). Keer na 2 min. nog een keer en bak nog 1 min. Leg de wentelteefjes op een platte schaal. Herhaal met de rest van de sneetjes krentewegge en bak de volgende portie in de rest van de boter. Bestrooi op dezelfde manier met de rest van de rietsuiker. Leg bij de eerder gebakken wentelteefjes op de schaal, verdeel de bessen, bramen en druiven erover en serveer."
2020-03-16,"Bagel guacamole, bacon en tomaat",https://www.ah.nl/allerhande/recept/R-R1193870/bagel-guacamole-bacon-en-tomaat,4 personen,Rooster de bagels volgens de aanwijzingen op de verpakking. Verhit een koekenpan zonder olie of boter en bak hierin de bacon bruin en krokant. Laat uitlekken op keukenpapier. Snijd de tomaten in dunne plakjes. Besmeer de bagels met de guacamole. Beleg met tomaat en bacon en breng op smaak met peper.
2020-03-17,"Rijstepap met kokosmelk, mango en amandel",https://www.ah.nl/allerhande/recept/R-R1194280/rijstepap-met-kokosmelk-mango-en-amandel,4 personen,"Doe de rijst met de kokosmelk, melk en kardemom in een pan. Breng aan de kook en laat 15 min. zachtjes koken tot een smeuïge pap. Roer regelmatig. Verhit ondertussen een koekenpan zonder olie of boter en rooster het amandelschaafsel in 3 min. goudbruin. Schep op een bord en laat afkoelen. Schil de mango en snijd het vruchtvlees in dunne plakjes. Boen de limoen schoon, rasp de groene schil en pers de vrucht uit. Voeg het limoensap, 1 tl -rasp (per 4 personen) en de ahornsiroop toe aan de rijstepap en roer door. Verdeel de rijstepap over kommen en verdeel de mango erover. Bestrooi met het amandelschaafsel."
2020-03-18,"Clubsandwich met zuivelspread, rosbief & gekookt ei",https://www.ah.nl/allerhande/recept/R-R1194381/clubsandwich-met-zuivelspread-rosbief-en-gekookt-ei,4 personen,"Rooster de sneetjes brood in de broodrooster. Kook de eieren in 9 min. hard. Laat schrikken onder koud stromend water, pel en snijd in plakjes. Schaaf de komkommer met de kaasschaaf in lange linten. Besmeer de sneetjes brood met de zuivelspread en bestrooi met peper. Beleg per persoon 2 sneetjes achtereenvolgens met de komkommer, rosbief, het ei en de veldsla. Leg die 2 sneetjes per persoon op elkaar. Zodat je uiteindelijk voor 4 personen ook 4 stapels krijgt. Dek de stapels af met de rest van de sneetjes met de besmeerde kant naar beneden. Snijd schuin door en serveer."
2020-03-19,"Pita met whipped feta, komkommer en oregano",https://www.ah.nl/allerhande/recept/R-R1195571/pita-met-whipped-feta-komkommer-en-oregano,2 personen," Rooster de pita’s volgens de aanwijzingen op de verpakking in de broodrooster en laat afkoelen. Snijd in repen van ca. 2 cm breed. Verpak in aluminiumfolie.  Verkruimel ondertussen de feta en doe samen met de yoghurt, olie, oregano en aleppopeper in de hoge beker en pureer met de staafmixer tot een egale luchtige spread. Verdeel over afsluitbare bakjes en besprenkel eventueel met extra olie en bestrooi met extra aleppopeper. Halveer de komkommers in de lengte en verdeel met de snijkanten tegen elkaar, samen met de pita en fetadip, over de bakjes."
2020-03-20,Broodje tonijn met knoflook-srirachamayo,https://www.ah.nl/allerhande/recept/R-R1188823/broodje-tonijn-met-knoflook-srirachamayo,4 personen,Meng de rauwkost met de augurkenblokjes en zoetzure azijn. Zet opzij tot gebruik. Verwarm de oven voor op 200 °C. Laat ondertussen de tonijn uitlekken. Meng met de mayonaise. Breng op smaak met versgemalen zwarte peper. Besmeer de sneetjes brood met de tonijnsalade. Scheur de kaas in stukjes en verdeel erover. Verdeel de sneetjes brood over een met bakpapier beklede bakplaat en bak in ca. 8 min. of totdat de kaas smelt. Neem de broodjes uit de oven en verdeel de rauwkost erover. Serveer direct.
2020-03-23,"Kaaswafel met avocado, cheddar en ontbijtspek",https://www.ah.nl/allerhande/recept/R-R1189420/kaaswafel-met-avocado-cheddar-en-ontbijtspek,2 porties,"Meng voor het wafelbeslag de geraspte kaas, bloem, het ei, de karnemelk en de baksoda in een kom.  Verhit het wafelijzer, schep 2 el beslag in de vorm en bak de wafel. Herhaal met de rest van het beslag. Snijd de avocado overlangs doormidden en verwijder de pit. Schep het vruchtvlees met een lepel uit de schil en prak met een vork. Vul de holtes van de wafel met de avocadopuree en de cheddar en omwikkel elke wafel met wat plakjes ontbijtspek.  Verwarm een koekenpan op middelhoog vuur. Bak de wafel in ca. 4 min. goudbruin. Begin met de kant met alle losse eindjes van de plakjes ontbijtspek, zodat ze door het bakken aan elkaar plakken. Keer om en bak nog 4 min. goudbruin. Serveer de wafels warm en bestrooi ze met wat extra cheddar. "
